DATE	type	rarity	vendor	level	name	attribute_slot	attribute_value	attribute_type
2022-11-15	mod	header-he	DZサウス	40	Hollow-point Bullets	ドローン	5.0	ダメージ軽減
2022-11-15	mod	header-he	DZサウス	40	Ammo Box	タレット	1.0	追加迫撃砲弾薬
2022-11-15	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.2	スキルヘイスト
2022-11-15	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	8.2	スキル持続時間
2022-11-15	mod	header-he	DZイースト	40	Polypropylene Recipe	ケミランチャー	4.1	持続時間
2022-11-15	mod	header-he	DZイースト	40	Radar Signal Antennas	ハイヴ	4.2	ダメージ
2022-11-15	mod	header-he	DZイースト	40	Exploded Blueprint	パルス	15.1	HP
2022-11-15	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.2	持続時間
2022-11-15	mod	header-offensive	ヘイヴン	40	Offensive System: Dexterity	gear	4.6	クリティカル率
2022-11-15	mod	header-offensive	ヘイヴン	40	Offensive Protocol: Critical	gear	4.7	クリティカル率
2022-11-15	mod	header-he	ヘイヴン	40	Cementitious Material	シールド	4.3	アクティブ自動回復
2022-11-15	mod	header-he	ヘイヴン	40	Cooling Vents	ハイヴ	4.0	射程
2022-11-15	mod	header-he	ヘイヴン	40	Trap Electronics Upgrade	トラップ	5.9	ショック範囲
2022-11-15	mod	header-utility	ベニテス	40	Utility System: Electronics	gear	16.1	スキル修復
2022-11-15	mod	header-utility	ベニテス	40	Utility Protocol: Intensity	gear	9.9	スキルヘイスト
2022-11-15	mod	header-he	ベニテス	40	Magnetostrictive Material	シールド	1.0	ダメージボーナス(敵1体ごと)
2022-11-15	mod	header-he	ベニテス	40	Hardened Casing	ファイアフライ	7.9	スピード
2022-11-15	mod	header-he	ベニテス	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-11-15	mod	header-utility	キャシー	40	Utility Protocol: Intensity	gear	16.6	スキル修復
2022-11-15	mod	header-he	キャシー	40	Micro Conduits	ファイアフライ	6.5	スキルヘイスト
2022-11-22	mod	header-offensive	ホワイトハウス	40	Offensive System: Firearms	gear	7.4	ヘッドショットダメージ上昇
2022-11-22	mod	header-he	ホワイトハウス	40	Freedom Package	ドローン	2.0	追加爆弾
2022-11-22	mod	header-he	ホワイトハウス	40	Multi-Tool	タレット	5.7	スキルヘイスト
2022-11-22	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	6.3	ダメージ
2022-11-22	mod	header-offensive	クランショップ	40	Offensive Protocol: Critical	gear	7.6	ヘッドショットダメージ上昇
2022-11-22	mod	header-utility	クランショップ	40	Utility System: Electronics	gear	8.9	スキル持続時間
2022-11-22	mod	header-he	クランショップ	40	Electric Soldering Tool	ドローン	6.6	偏向持続時間
2022-11-22	mod	header-he	クランショップ	40	Distributed Architecture	パルス	9.2	範囲
2022-11-22	mod	header-defensive	シアター	40	Defensive Protocol: Stamina	gear	8.4	炎上耐性
2022-11-22	mod	header-he	シアター	40	Magnetic Disc	マイン	6.2	HP
2022-11-22	mod	header-he	シアター	40	Thermoresponsive Polymer	シールド	4.2	シールドHP
2022-11-22	mod	header-he	シアター	40	Propantriol Adhesive	ファイアフライ	6.1	ダメージ
2022-11-22	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2022-11-22	mod	header-utility	キャンパス	40	Utility Protocol: Assist	gear	8.3	スキル持続時間
2022-11-22	mod	header-he	キャンパス	40	Pharmacokinetic Enhancer	ケミランチャー	5.9	範囲
2022-11-22	mod	header-he	キャンパス	40	Experimental Blend	ハイヴ	8.6	スティム効率
2022-11-22	mod	header-he	キャンパス	40	Atmospheric Analyzer	パルス	14.0	HP
2022-11-22	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.3	持続時間
2022-11-22	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	16020.0	キルによるアーマー
2022-11-22	mod	header-he	DZウエスト	40	Brushless DC-motor	マイン	4.3	ダメージ
2022-11-22	mod	header-he	DZウエスト	40	Smart UHMWPE Lexicon	シールド	4.2	シールドHP
2022-11-22	mod	header-he	DZウエスト	40	Tungsten Compound	ファイアフライ	6.1	視覚奪取効果持続時間
2022-11-22	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-11-22	mod	header-offensive	ヘイヴン	40	Offensive Protocol: Critical	gear	4.4	クリティカル率
2022-11-22	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Mending	gear	8.4	出血耐性
2022-11-22	mod	header-he	ヘイヴン	40	Gimbal Vibration Damping	ドローン	6.5	持続時間
2022-11-22	mod	header-he	ヘイヴン	40	Radar Signal Antennas	ハイヴ	8.6	スティム効率
2022-11-22	mod	header-he	ヘイヴン	40	Trap Charge Improvement	トラップ	4.2	持続時間
2022-11-22	mod	header-offensive	DZサウス	40	Offensive System: Dexterity	gear	9.9	クリティカルダメージ
2022-11-22	mod	header-he	DZサウス	40	Reinforced Rotor Blades	ドローン	8.2	スキャン範囲
2022-11-22	mod	header-he	DZサウス	40	SHD CPU V.2	タレット	5.9	スキルヘイスト
2022-11-22	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.9	ブラスト範囲
2022-11-22	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	10.3	スキルヘイスト
2022-11-22	mod	header-he	DZイースト	40	Liquid Nitrogen Cooling System	ケミランチャー	1.0	弾薬
2022-11-22	mod	header-he	DZイースト	40	Polycarbonate Housing	ハイヴ	7.3	HP
2022-11-22	mod	header-he	DZイースト	40	Distributed Architecture	パルス	8.5	範囲
2022-11-22	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2022-11-22	mod	header-defensive	ベニテス	40	Defensive Protocol: Mending	gear	8.5	トラップ耐性
2022-11-22	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	8.2	電波妨害耐性
2022-11-22	mod	header-he	ベニテス	40	Larrea Tridentata Infusion	マイン	5.0	スキルヘイスト
2022-11-22	mod	header-he	ベニテス	40	Slip Fit Tube	ケミランチャー	7.7	トラップ持続時間
2022-11-22	mod	header-he	ベニテス	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-11-22	mod	header-offensive	キャシー	40	Offensive Protocol: Critical	gear	7.6	ヘッドショットダメージ上昇
2022-11-22	mod	header-he	キャシー	40	Ball Bearings	マイン	1.0	クラスターマイン
2022-11-29	mod	header-offensive	ホワイトハウス	40	Offensive System: Dexterity	gear	4.6	クリティカル率
2022-11-29	mod	header-he	ホワイトハウス	40	Gimbal Vibration Damping	ドローン	6.2	持続時間
2022-11-29	mod	header-he	ホワイトハウス	40	Ammo Box	タレット	1.0	追加スナイパー弾薬
2022-11-29	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	6.4	ダメージ
2022-11-29	mod	header-utility	クランショップ	40	Utility Protocol: Intensity	gear	9.0	スキル持続時間
2022-11-29	mod	header-defensive	クランショップ	40	Defensive System: Mending	gear	8.6	視聴覚ダメージ耐性
2022-11-29	mod	header-he	クランショップ	40	Ammo Box	タレット	6.3	持続時間
2022-11-29	mod	header-he	クランショップ	40	Sturdy Piston	マイン	6.3	回復
2022-11-29	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	11.0	対エリート防御
2022-11-29	mod	header-he	シアター	40	RDX Pellet Payload	マイン	5.7	回復
2022-11-29	mod	header-he	シアター	40	Weaved Aramid Fiber	シールド	4.2	ホルスタード自動回復
2022-11-29	mod	header-he	シアター	40	Micro Conduits	ファイアフライ	5.9	スキルヘイスト
2022-11-29	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	5.5	HP
2022-11-29	mod	header-utility	キャンパス	40	Utility System: Electronics	gear	8.3	スキル持続時間
2022-11-29	mod	header-he	キャンパス	40	Liquid Nitrogen Cooling System	ケミランチャー	5.9	スキルヘイスト
2022-11-29	mod	header-he	キャンパス	40	Radar Signal Antennas	ハイヴ	8.2	スティム効率
2022-11-29	mod	header-he	キャンパス	40	Nickel-Chromium Wire	パルス	8.5	範囲
2022-11-29	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	6.0	ショック範囲
2022-11-29	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	16.8	修復量
2022-11-29	mod	header-he	DZウエスト	40	Magnetic Disc	マイン	1.0	クラスターマイン
2022-11-29	mod	header-he	DZウエスト	40	Thermoresponsive Polymer	シールド	1.0	ダメージボーナス(敵1体ごと)
2022-11-29	mod	header-he	DZウエスト	40	Propantriol Adhesive	ファイアフライ	5.8	ダメージ
2022-11-29	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-11-29	mod	header-offensive	DZサウス	40	Offensive System: Dexterity	gear	7.6	ヘッドショットダメージ上昇
2022-11-29	mod	header-he	DZサウス	40	Hollow-point Bullets	マイン	6.3	アーマー修理
2022-11-29	mod	header-he	DZサウス	40	Organic Circuits	タレット	5.7	持続時間
2022-11-29	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.3	スキルヘイスト
2022-11-29	mod	header-utility	DZイースト	40	Utility System: Assist	gear	8.6	スキル持続時間
2022-11-29	mod	header-he	DZイースト	40	Pharmacokinetic Enhancer	ケミランチャー	4.1	持続時間
2022-11-29	mod	header-he	DZイースト	40	Internal Storage	ハイヴ	4.0	修復チャージ
2022-11-29	mod	header-he	DZイースト	40	Super Glue	パルス	8.9	効果持続時間
2022-11-29	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2022-11-29	mod	header-defensive	ヘイヴン	40	Defensive System: Mending	gear	17.1	修復量
2022-11-29	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Resilience	gear	8.2	電波妨害耐性
2022-11-29	mod	header-he	ヘイヴン	40	Sturdy Piston	マイン	4.3	ダメージ
2022-11-29	mod	header-he	ヘイヴン	40	Swarm Control	ハイヴ	7.8	HP
2022-11-29	mod	header-he	ヘイヴン	40	Improved Sticky Launcher	粘着爆弾	6.4	持続時間
2022-11-29	mod	header-utility	ベニテス	40	Utility System: Assist	gear	8.5	スキル持続時間
2022-11-29	mod	header-utility	ベニテス	40	Utility Protocol: Intensity	gear	10.3	スキルヘイスト
2022-11-29	mod	header-he	ベニテス	40	Magnetic Disc	マイン	6.3	HP
2022-11-29	mod	header-he	ベニテス	40	Microfiller Resin	ファイアフライ	1.0	最多ターゲット
2022-11-29	mod	header-he	ベニテス	40	Trap Electronics Upgrade	トラップ	6.0	ショック範囲
2022-11-29	mod	header-utility	キャシー	40	Utility Protocol: Intensity	gear	9.0	スキル持続時間
2022-11-29	mod	header-he	キャシー	40	Hydrocloric Infusion	ケミランチャー	6.1	スキルヘイスト
2022-12-06	mod	header-offensive	ホワイトハウス	40	Offensive System: Dexterity	gear	4.4	クリティカル率
2022-12-06	mod	header-he	ホワイトハウス	40	Trauma Analyzer	ドローン	8.2	スキャン範囲
2022-12-06	mod	header-he	ホワイトハウス	40	Lubrication Gel	タレット	4.3	ダメージ
2022-12-06	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.0	炎上持続時間
2022-12-06	mod	header-defensive	クランショップ	40	Defensive Protocol: Stamina	gear	8.7	電波妨害耐性
2022-12-06	mod	header-he	クランショップ	40	Blitzkrieg Blasting Powder	ドローン	6.8	持続時間
2022-12-06	mod	header-he	クランショップ	40	Terminal Ballistics	ドローン	8.7	HP
2022-12-06	mod	header-he	クランショップ	40	Distributed Architecture	パルス	9.2	範囲
2022-12-06	mod	header-defensive	シアター	40	Defensive System: Mending	gear	15668.0	キルによるアーマー
2022-12-06	mod	header-he	シアター	40	Mini Electric Motor	マイン	4.2	ダメージ
2022-12-06	mod	header-he	シアター	40	Magnetostrictive Material	シールド	4.3	ホルスタード自動回復
2022-12-06	mod	header-he	シアター	40	RAM Surplus	ファイアフライ	1.0	最多ターゲット
2022-12-06	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-12-06	mod	header-utility	キャンパス	40	Utility System: Electronics	gear	8.6	スキル持続時間
2022-12-06	mod	header-he	キャンパス	40	Cell Penetrating Peptide	ケミランチャー	6.4	炎上強度
2022-12-06	mod	header-he	キャンパス	40	Steel Harness	ハイヴ	4.0	スティムチャージ
2022-12-06	mod	header-he	キャンパス	40	Exploded Blueprint	パルス	8.9	効果持続時間
2022-12-06	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	5.7	ショック範囲
2022-12-06	mod	header-defensive	DZウエスト	40	Defensive Protocol: Resilience	gear	8.2	出血耐性
2022-12-06	mod	header-he	DZウエスト	40	Larrea Tridentata Infusion	マイン	4.3	ダメージ
2022-12-06	mod	header-he	DZウエスト	40	Supramolecular Networks	シールド	4.0	ダメージボーナス(敵1体ごと)
2022-12-06	mod	header-he	DZウエスト	40	Micro Conduits	ファイアフライ	7.8	スピード
2022-12-06	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2022-12-06	mod	header-offensive	DZサウス	40	Offensive Protocol: Critical	gear	7.3	ヘッドショットダメージ上昇
2022-12-06	mod	header-he	DZサウス	40	Electric Soldering Tool	ドローン	6.4	持続時間
2022-12-06	mod	header-he	DZサウス	40	Magnetic Rail	タレット	4.1	ダメージ
2022-12-06	mod	header-he	DZサウス	40	Improved Sticky Payload	粘着爆弾	4.0	炎上持続時間
2022-12-06	mod	header-utility	DZイースト	40	Utility System: Electronics	gear	10.1	スキルヘイスト
2022-12-06	mod	header-he	DZイースト	40	Imbued Metal String	ケミランチャー	7.4	トラップ持続時間
2022-12-06	mod	header-he	DZイースト	40	Extra Payload	ハイヴ	8.2	スティム効率
2022-12-06	mod	header-he	DZイースト	40	Exploded Blueprint	パルス	4.7	スキルヘイスト
2022-12-06	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2022-12-06	mod	header-defensive	ヘイヴン	40	Defensive System: Mending	gear	16.6	修復量
2022-12-06	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Resilience	gear	8.2	混乱耐性
2022-12-06	mod	header-he	ヘイヴン	40	Synthetic Mineral Frame	シールド	4.3	ホルスタード自動回復
2022-12-06	mod	header-he	ヘイヴン	40	Experimental Blend	ハイヴ	8.6	リバイバーアーマー修復
2022-12-06	mod	header-he	ヘイヴン	40	Trap Charge Improvement	トラップ	4.2	持続時間
2022-12-06	mod	header-utility	ベニテス	40	Utility System: Assist	gear	8.6	スキル持続時間
2022-12-06	mod	header-utility	ベニテス	40	Utility Protocol: Intensity	gear	8.2	スキル持続時間
2022-12-06	mod	header-he	ベニテス	40	Smart UHMWPE Lexicon	シールド	4.1	ホルスタード自動回復
2022-12-06	mod	header-he	ベニテス	40	Distributed Architecture	パルス	8.6	範囲
2022-12-06	mod	header-he	ベニテス	40	Trap Electronics Upgrade	トラップ	6.0	ショック範囲
2022-12-06	mod	header-defensive	キャシー	40	Defensive Protocol: Stamina	gear	8.7	電波妨害耐性
2022-12-06	mod	header-he	キャシー	40	Blitzkrieg Blasting Powder	ドローン	6.8	持続時間
2022-12-13	mod	header-offensive	ホワイトハウス	40	Offensive System: Dexterity	gear	7.4	ヘッドショットダメージ上昇
2022-12-13	mod	header-he	ホワイトハウス	40	Carbon Fiber Frame	ドローン	2.0	追加爆弾
2022-12-13	mod	header-he	ホワイトハウス	40	Spare Parts	タレット	1.0	追加スナイパー弾薬
2022-12-13	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.7	ブラスト範囲
2022-12-13	mod	header-defensive	クランショップ	40	Defensive Protocol: Stamina	gear	8.6	電波妨害耐性
2022-12-13	mod	header-he	クランショップ	40	RDX Pellet Payload	マイン	4.5	ダメージ
2022-12-13	mod	header-defensive	クランショップ	40	Defensive Protocol: Resilience	gear	8.9	視聴覚ダメージ耐性
2022-12-13	mod	header-he	クランショップ	40	Chromatics Training	ケミランチャー	4.5	ダメージ
2022-12-13	mod	header-defensive	シアター	40	Defensive Protocol: Stamina	gear	8.6	炎上耐性
2022-12-13	mod	header-he	シアター	40	Delivery System Upgrade	マイン	4.1	ダメージ
2022-12-13	mod	header-he	シアター	40	Weaved Aramid Fiber	シールド	4.0	ダメージボーナス(敵1体ごと)
2022-12-13	mod	header-he	シアター	40	Microfiller Resin	ファイアフライ	1.0	最多ターゲット
2022-12-13	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	5.5	持続時間
2022-12-13	mod	header-utility	キャンパス	40	Utility System: Electronics	gear	10.1	スキルヘイスト
