DATE	type	rarity	vendor	level	name	attributes
2022-06-07	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>4% Burn Duration
2022-06-07	mod	header-offensive	Haven	40	Offensive System: Firearms	4.5% Critical Hit Chance 
2022-06-07	mod	header-utility	Haven	40	Utility Protocol: Intensity	16.6% Repair Skills 
2022-06-07	mod	header-he	Haven	40	RDX Pellet Payload	 Seeker Mine<br/>6.0% Healing
2022-06-07	mod	header-he	Haven	40	Silicon Carbide Coil	 Pulse<br/>6.3% Cone Size
2022-06-07	mod	header-he	Haven	40	Improved Sticky Payload	 Sticky Bomb<br/>6.3% Damage
2022-06-07	mod	header-utility	DZ East	40	Utility System: Electronics	8.5% Skill Duration 
2022-06-07	mod	header-he	DZ East	40	Chromatics Training	 Chem Launcher<br/>5.7% Heal
2022-06-07	mod	header-he	DZ East	40	Polycarbonate Wiring	 Hive<br/>4.1% Duration
2022-06-07	mod	header-he	DZ East	40	Nickel-Chromium Wire	 Pulse<br/>8.5% Radius
2022-06-07	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>5.8% Shock Radius
2022-06-07	mod	header-offensive	Benitez	40	Offensive System: Firearms	7.6% Headshot Damage 
2022-06-07	mod	header-utility	Benitez	40	Utility Protocol: Intensity	10.2% Skill Haste 
2022-06-07	mod	header-he	Benitez	40	Explosive Requisition	 Drone<br/>8.2% Health
2022-06-07	mod	header-he	Benitez	40	Cooling Vents	 Hive<br/>4.0% Radius
2022-06-07	mod	header-he	Benitez	40	Improved Sticky Payload	 Sticky Bomb<br/>4% Burn Duration
2022-06-07	mod	header-utility	Cassie	40	Utility Protocol: Intensity	10.6% Skill Haste 
2022-06-07	mod	header-he	Cassie	40	Magnetic Rail	 Turret<br/>4.3% Damage
2022-06-14	mod	header-offensive	White House	40	Offensive System: Dexterity	7.3% Headshot Damage 
2022-06-14	mod	header-he	White House	40	Hollow-point Bullets	 Drone<br/>5.0% Damage Reduction
2022-06-14	mod	header-he	White House	40	Organic Circuits	 Turret<br/>7.4% Health
2022-06-14	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.2% Skill Haste
2022-06-14	mod	header-defensive	Clan	40	Defensive Protocol: Stamina	16,020 Armor on Kill 
2022-06-14	mod	header-he	Clan	40	Microwave Amplifier	 Pulse<br/>6.5% Cone Size
2022-06-14	mod	header-defensive	Clan	40	Defensive Protocol: Resilience	8.9% Pulse Resistance 
2022-06-14	mod	header-he	Clan	40	Improved Sticky Launcher	 Chem Launcher<br/>5.2% Blast Radius
2022-06-14	mod	header-defensive	The Theater	40	Defensive Protocol: Stamina	8.5% Burn Resistance 
2022-06-14	mod	header-he	The Theater	40	Sturdy Piston	 Seeker Mine<br/>4.3% Damage
2022-06-14	mod	header-he	The Theater	40	Weaved Aramid Fiber	 Shield<br/>4.2% Deflector Damage
2022-06-14	mod	header-he	The Theater	40	Micro Conduits	 Firefly<br/>8.2% Speed
2022-06-14	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>5.5% Health
2022-06-14	mod	header-utility	The Campus	40	Utility System: Assist	10.3% Skill Haste 
2022-06-14	mod	header-he	The Campus	40	Piranha Solution	 Chem Launcher<br/>6.4% Burn Strength
2022-06-14	mod	header-he	The Campus	40	Experimental Blend	 Hive<br/>4.3% Damage
2022-06-14	mod	header-he	The Campus	40	Unstable Oscillator	 Pulse<br/>8.7% Radius
2022-06-14	mod	header-he	The Campus	40	Trap Electronics Upgrade	 Trap<br/>5.8% Duration
2022-06-14	mod	header-defensive	DZ West	40	Defensive Protocol: Resilience	16.6% Incoming Repairs 
2022-06-14	mod	header-he	DZ West	40	RDX Pellet Payload	 Seeker Mine<br/>4.3% Damage
2022-06-14	mod	header-he	DZ West	40	Liquid Metal Microdroplets	 Shield<br/>4.2% Deflector Damage
2022-06-14	mod	header-he	DZ West	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2022-06-14	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2022-06-14	mod	header-offensive	DZ South	40	Offensive System: Dexterity	10.3% Critical Hit Damage 
2022-06-14	mod	header-he	DZ South	40	Micropulse Frequency	 Drone<br/>4.2% Damage
2022-06-14	mod	header-he	DZ South	40	Lubrication Gel	 Turret<br/>4.3% Burn Damage
2022-06-14	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>4.0% Burn Duration
2022-06-14	mod	header-utility	DZ East	40	Utility System: Assist	10.1% Skill Haste 
2022-06-14	mod	header-he	DZ East	40	Pharmacokinetic Enhancer	 Chem Launcher<br/>5.9% Radius
2022-06-14	mod	header-he	DZ East	40	Network Firewall	 Hive<br/>7.3% Health
2022-06-14	mod	header-he	DZ East	40	Unstable Oscillator	 Pulse<br/>8.7% Radius
2022-06-14	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2022-06-14	mod	header-defensive	Haven	40	Defensive System: Mending	8.5% Disorient Resistance 
2022-06-14	mod	header-defensive	Haven	40	Defensive Protocol: Stamina	8.6% Blind Deaf Resistance 
2022-06-14	mod	header-he	Haven	40	Additional Ordnance	 Drone<br/>4.8% Damage Reduction
2022-06-14	mod	header-he	Haven	40	Silicon Carbide Coil	 Pulse<br/>8.8% Radius
2022-06-14	mod	header-he	Haven	40	Trap Electronics Upgrade	 Trap<br/>6.0% Duration
2022-06-14	mod	header-offensive	Benitez	40	Offensive System: Dexterity	10.3% Critical Hit Damage 
2022-06-14	mod	header-defensive	Benitez	40	Defensive Protocol: Resilience	8.5% Pulse Resistance 
2022-06-14	mod	header-he	Benitez	40	Weather Coating	 Turret<br/>1 Extra Mortar Ammo
2022-06-14	mod	header-he	Benitez	40	Tungsten Compound	 Firefly<br/>6.1% Damage
2022-06-14	mod	header-he	Benitez	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.2% Duration
2022-06-14	mod	header-defensive	Cassie	40	Defensive Protocol: Stamina	16,020 Armor on Kill 
2022-06-14	mod	header-he	Cassie	40	Microwave Amplifier	 Pulse<br/>6.5% Cone Size
2022-06-21	mod	header-offensive	White House	40	Offensive Protocol: Dexterity	4.7% Critical Hit Chance 
2022-06-21	mod	header-he	White House	40	Additional Ordnance	 Drone<br/>4.7% Damage Reduction
2022-06-21	mod	header-he	White House	40	Lubrication Gel	 Turret<br/>4.2% Burn Damage
2022-06-21	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.3% Duration
2022-06-21	mod	header-defensive	The Theater	40	Defensive System: Mending	8.3% Blind Deaf Resistance 
2022-06-21	mod	header-he	The Theater	40	Russian Doll Protocol	 Seeker Mine<br/>5.8% Healing
2022-06-21	mod	header-he	The Theater	40	Magnetostrictive Material	 Shield<br/>1.0 Damage Bonus Per Enemy
2022-06-21	mod	header-he	The Theater	40	RAM Surplus	 Firefly<br/>1 Max Targets
2022-06-21	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2022-06-21	mod	header-utility	The Campus	40	Utility System: Assist	10.1% Skill Haste 
2022-06-21	mod	header-he	The Campus	40	Polypropylene Recipe	 Chem Launcher<br/>5.8% Radius
2022-06-21	mod	header-he	The Campus	40	Swarm Control	 Hive<br/>7.7% Health
2022-06-21	mod	header-he	The Campus	40	Microwave Amplifier	 Pulse<br/>8.9% Radius
2022-06-21	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2022-06-21	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.6% Blind Deaf Resistance 
2022-06-21	mod	header-he	DZ West	40	RDX Pellet Payload	 Seeker Mine<br/>5.9% Healing
2022-06-21	mod	header-he	DZ West	40	Synthetic Mineral Frame	 Shield<br/>4.1% Deflector Damage
2022-06-21	mod	header-he	DZ West	40	Hardened Casing	 Firefly<br/>5.9% Skill Haste
2022-06-21	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2022-06-21	mod	header-defensive	Clan	40	Defensive Protocol: Resilience	8.9% Disorient Resistance 
2022-06-21	mod	header-he	Clan	40	Gimbal Vibration Damping	 Drone<br/>6.7% Duration
2022-06-21	mod	header-he	Clan	40	Hardened Casing	 Firefly<br/>8.4% Speed
2022-06-21	mod	header-he	Clan	40	Distributed Architecture	 Pulse<br/>8.9% Radius
2022-06-21	mod	header-offensive	DZ South	40	Offensive System: Dexterity	10.3% Critical Hit Damage 
2022-06-21	mod	header-he	DZ South	40	Carbon Fiber Frame	 Drone<br/>2 Extra Bombs
2022-06-21	mod	header-he	DZ South	40	Organic Circuits	 Turret<br/>5.9% Duration
2022-06-21	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>4.0% Burn Duration
2022-06-21	mod	header-utility	Haven	40	Utility Protocol: Electronics	8.5% Skill Duration 
2022-06-21	mod	header-utility	Haven	40	Utility Protocol: Electronics	8.3% Skill Duration 
2022-06-21	mod	header-he	Haven	40	Magnetic Disc	 Seeker Mine<br/>1 Cluster Mines
2022-06-21	mod	header-he	Haven	40	Chromatics Training	 Chem Launcher<br/>7.7% Ensnare Duration
2022-06-21	mod	header-he	Haven	40	Decoy Housing Shell	 Decoy<br/>6% Health
2022-06-21	mod	header-utility	DZ South	40	Utility Protocol: Intensity	16.1% Repair Skills 
2022-06-21	mod	header-he	DZ South	40	Cell Penetrating Peptide	 Chem Launcher<br/>6.3% Burn Strength
2022-06-21	mod	header-he	DZ South	40	Backpack Battery	 Hive<br/>4.2% Duration
2022-06-21	mod	header-he	DZ South	40	Exploded Blueprint	 Pulse<br/>4.9% Skill Haste
2022-06-21	mod	header-he	DZ South	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2022-06-21	mod	header-offensive	Benitez	40	Offensive System: Firearms	7.6% Headshot Damage 
2022-06-21	mod	header-defensive	Benitez	40	Defensive Protocol: Stamina	8.3% Ensnare Resistance 
2022-06-21	mod	header-he	Benitez	40	Freedom Package	 Drone<br/>8.3m Scan Range
2022-06-21	mod	header-he	Benitez	40	Propantriol Adhesive	 Firefly<br/>5.7% Blind Effect Duration
2022-06-21	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2022-06-21	mod	header-defensive	Cassie	40	Defensive Protocol: Resilience	8.9% Disorient Resistance 
2022-06-21	mod	header-he	Cassie	40	Gimbal Vibration Damping	 Drone<br/>6.7% Duration
2022-06-28	mod	header-offensive	White House	40	Offensive Protocol: Critical	10.1% Critical Hit Damage 
2022-06-28	mod	header-he	White House	40	Terminal Ballistics	 Drone<br/>2 Extra Bombs
2022-06-28	mod	header-he	White House	40	Lubrication Gel	 Turret<br/>4.2% Burn Damage
2022-06-28	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.1% Skill Haste
2022-06-28	mod	header-defensive	Clan	40	Defensive Protocol: Stamina	8.8% Shock Resistance 
2022-06-28	mod	header-he	Clan	40	RDX Pellet Payload	 Seeker Mine<br/>5.1% Skill Haste
2022-06-28	mod	header-he	Clan	40	Magnetic Disc	 Seeker Mine<br/>1 Cluster Mines
2022-06-28	mod	header-he	Clan	40	Exploded Blueprint	 Pulse<br/>16.1% Health
2022-06-28	mod	header-defensive	The Theater	40	Defensive System: Mending	8.3% Shock Resistance 
2022-06-28	mod	header-he	The Theater	40	Delivery System Upgrade	 Seeker Mine<br/>4.2% Damage
2022-06-28	mod	header-he	The Theater	40	Titanium Reinforcement	 Shield<br/>4.1% Deflector Damage
2022-06-28	mod	header-he	The Theater	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2022-06-28	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2022-06-28	mod	header-utility	The Campus	40	Utility System: Assist	10.1% Skill Haste 
2022-06-28	mod	header-he	The Campus	40	PVA Polymer Coating	 Chem Launcher<br/>7.7% Ensnare Duration
2022-06-28	mod	header-he	The Campus	40	Extra Payload	 Hive<br/>4.5% Healing
2022-06-28	mod	header-he	The Campus	40	Unstable Oscillator	 Pulse<br/>6.4% Cone Size
2022-06-28	mod	header-he	The Campus	40	Trap Electronics Upgrade	 Trap<br/>5.8% Shock Radius
2022-06-28	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.3% Burn Resistance 
2022-06-28	mod	header-he	DZ West	40	Larrea Tridentata Infusion	 Seeker Mine<br/>4.9% Skill Haste
2022-06-28	mod	header-he	DZ West	40	Dielectric Elastomers	 Shield<br/>4.3% Holstered Regeneration
2022-06-28	mod	header-he	DZ West	40	Micro Conduits	 Firefly<br/>8.2% Speed
2022-06-28	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Duration
2022-06-28	mod	header-offensive	Haven	40	Offensive Protocol: Critical	10.1% Critical Hit Damage 
2022-06-28	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.6% Blind Deaf Resistance 
2022-06-28	mod	header-he	Haven	40	Spare Parts	 Turret<br/>1 Extra Sniper Ammo
2022-06-28	mod	header-he	Haven	40	Nickel-Chromium Wire	 Pulse<br/>6.2% Cone Size
2022-06-28	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>5% Blast Radius
2022-06-28	mod	header-offensive	DZ South	40	Offensive System: Dexterity	4.6% Critical Hit Chance 
2022-06-28	mod	header-he	DZ South	40	Micropulse Frequency	 Drone<br/>5.0% Damage Reduction
2022-06-28	mod	header-he	DZ South	40	Multi-Tool	 Turret<br/>6.0% Duration
2022-06-28	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.3% Duration
2022-06-28	mod	header-offensive	Benitez	40	Offensive Protocol: Critical	7.4% Headshot Damage 
2022-06-28	mod	header-defensive	Benitez	40	Defensive Protocol: Resilience	11% Protection from Elites 
2022-06-28	mod	header-he	Benitez	40	Thermoresponsive Polymer	 Shield<br/>1 Damage Bonus Per Enemy
2022-06-28	mod	header-he	Benitez	40	Backpack Battery	 Hive<br/>7.9% Health
2022-06-28	mod	header-he	Benitez	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.8% Blast Radius
2022-06-28	mod	header-utility	DZ East	40	Utility System: Assist	9.9% Skill Haste 
2022-06-28	mod	header-he	DZ East	40	Chromatics Training	 Chem Launcher<br/>6.0% Heal
2022-06-28	mod	header-he	DZ East	40	Network Firewall	 Hive<br/>7.4% Health
2022-06-28	mod	header-he	DZ East	40	Super Glue	 Pulse<br/>4.7% Skill Haste
2022-06-28	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>5.8% Shock Radius
2022-06-28	mod	header-defensive	Cassie	40	Defensive Protocol: Stamina	8.8% Shock Resistance 
2022-06-28	mod	header-he	Cassie	40	RDX Pellet Payload	 Seeker Mine<br/>5.1% Skill Haste
2022-07-05	mod	header-offensive	White House	40	Offensive Protocol: Critical	4.7% Critical Hit Chance 
2022-07-05	mod	header-he	White House	40	Hollow-point Bullets	 Drone<br/>6.4% Armor Repair
2022-07-05	mod	header-he	White House	40	Organic Circuits	 Turret<br/>1 Extra Sniper Ammo
2022-07-05	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>4% Burn Duration
2022-07-05	mod	header-utility	Clan	40	Utility System: Assist	17.0% Repair Skills 
2022-07-05	mod	header-offensive	Clan	40	Offensive System: Firearms	7.8% Headshot Damage 
2022-07-05	mod	header-offensive	Clan	40	Offensive Protocol: Critical	10.8% Critical Hit Damage 
2022-07-05	mod	header-he	Clan	40	Ammo Box	 Turret<br/>1 Extra Sniper Ammo
2022-07-05	mod	header-defensive	The Theater	40	Defensive Protocol: Resilience	8.3% Burn Resistance 
2022-07-05	mod	header-he	The Theater	40	RDX Pellet Payload	 Seeker Mine<br/>5.0% Skill Haste
2022-07-05	mod	header-he	The Theater	40	Adaptive Insulation Foam	 Shield<br/>4.2% Deflector Damage
2022-07-05	mod	header-he	The Theater	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2022-07-05	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2022-07-05	mod	header-utility	The Campus	40	Utility System: Assist	15.8% Repair Skills 
2022-07-05	mod	header-he	The Campus	40	PVA Polymer Coating	 Chem Launcher<br/>6.4% Burn Strength
2022-07-05	mod	header-he	The Campus	40	Polycarbonate Housing	 Hive<br/>4.3% Duration
2022-07-05	mod	header-he	The Campus	40	Heating Mantle	 Pulse<br/>14.7% Health
2022-07-05	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2022-07-05	mod	header-defensive	DZ West	40	Defensive Protocol: Resilience	8.5% Shock Resistance 
2022-07-05	mod	header-he	DZ West	40	Phosphorus Ingredient	 Seeker Mine<br/>6.4% Health
2022-07-05	mod	header-he	DZ West	40	Cementitious Material	 Shield<br/>4.1% Deflector Damage
2022-07-05	mod	header-he	DZ West	40	RAM Surplus	 Firefly<br/>1 Max Targets
2022-07-05	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>5.5% Duration
2022-07-05	mod	header-defensive	Haven	40	Defensive System: Mending	8.4% Disrupt Resistance 
2022-07-05	mod	header-defensive	Haven	40	Defensive Protocol: Stamina	8.6% Disorient Resistance 
2022-07-05	mod	header-he	Haven	40	Dielectric Elastomers	 Shield<br/>4.1% Deflector Damage
2022-07-05	mod	header-he	Haven	40	Hardened Casing	 Firefly<br/>8.1% Speed
2022-07-05	mod	header-he	Haven	40	Improved Sticky Payload	 Sticky Bomb<br/>4% Burn Duration
2022-07-05	mod	header-utility	Benitez	40	Utility System: Assist	10.3% Skill Haste 
2022-07-05	mod	header-defensive	Benitez	40	Defensive Protocol: Resilience	8.6% Disrupt Resistance 
2022-07-05	mod	header-he	Benitez	40	SHD CPU V.2	 Turret<br/>5.7% Duration
2022-07-05	mod	header-he	Benitez	40	Super Glue	 Pulse<br/>14.6% Health
2022-07-05	mod	header-he	Benitez	40	Improved Sticky Payload	 Sticky Bomb<br/>4% Burn Duration
2022-07-05	mod	header-offensive	DZ South	40	Offensive Protocol: Critical	7.2% Headshot Damage 
2022-07-05	mod	header-he	DZ South	40	Explosive Requisition	 Drone<br/>2 Extra Bombs
2022-07-05	mod	header-he	DZ South	40	Cyclone Magazine	 Turret<br/>4.3% Damage
2022-07-05	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>5.0% Blast Radius
2022-07-05	mod	header-utility	DZ East	40	Utility Protocol: Intensity	10.1% Skill Haste 
2022-07-05	mod	header-he	DZ East	40	Ultra-Thin Cartridges	 Chem Launcher<br/>4.3% Duration
2022-07-05	mod	header-he	DZ East	40	Network Firewall	 Hive<br/>4.3% Duration
2022-07-05	mod	header-he	DZ East	40	Silicon Carbide Coil	 Pulse<br/>8.5% Radius
2022-07-05	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2022-07-05	mod	header-utility	Cassie	40	Utility System: Assist	17.0% Repair Skills 
2022-07-05	mod	header-he	Cassie	40	Cyclone Magazine	 Turret<br/>4.4% Burn Damage
2022-07-12	mod	header-offensive	White House	40	Offensive Protocol: Critical	9.9% Critical Hit Damage 
2022-07-12	mod	header-he	White House	40	Additional Ordnance	 Drone<br/>6.2% Armor Repair
2022-07-12	mod	header-he	White House	40	Spare Parts	 Turret<br/>6.0% Duration
2022-07-12	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.1% Skill Haste
2022-07-12	mod	header-defensive	Clan	40	Defensive Protocol: Resilience	8.6% Blind Deaf Resistance 
2022-07-12	mod	header-utility	Clan	40	Utility System: Electronics	16.6% Repair Skills 
2022-07-12	mod	header-offensive	Clan	40	Offensive Protocol: Critical	8.0% Headshot Damage 
2022-07-12	mod	header-he	Clan	40	Ammo Box	 Turret<br/>1 Extra Mortar Ammo
2022-07-12	mod	header-defensive	The Theater	40	Defensive Protocol: Resilience	8.5% Ensnare Resistance 
2022-07-12	mod	header-he	The Theater	40	Delivery System Upgrade	 Seeker Mine<br/>4.3% Radius
2022-07-12	mod	header-he	The Theater	40	Shape-memory Alloy	 Shield<br/>4.1% Deflector Damage
2022-07-12	mod	header-he	The Theater	40	Hardened Casing	 Firefly<br/>7.9% Speed
2022-07-12	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Heal
2022-07-12	mod	header-utility	The Campus	40	Utility Protocol: Intensity	16.2% Repair Skills 
2022-07-12	mod	header-he	The Campus	40	Ecotoxicology Research	 Chem Launcher<br/>1 Ammo
2022-07-12	mod	header-he	The Campus	40	Experimental Blend	 Hive<br/>4.2% Damage
2022-07-12	mod	header-he	The Campus	40	Atmospheric Analyzer	 Pulse<br/>8.8% Effect Duration
2022-07-12	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2022-07-12	mod	header-defensive	DZ West	40	Defensive Protocol: Resilience	8.5% Blind Deaf Resistance 
2022-07-12	mod	header-he	DZ West	40	Brushless DC-motor	 Seeker Mine<br/>4.1% Radius
2022-07-12	mod	header-he	DZ West	40	Liquid Metal Microdroplets	 Shield<br/>4.1% Holstered Regeneration
2022-07-12	mod	header-he	DZ West	40	Vac Pack	 Firefly<br/>5.7% Blind Effect Duration
2022-07-12	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2022-07-12	mod	header-offensive	DZ South	40	Offensive System: Firearms	4.4% Critical Hit Chance 
2022-07-12	mod	header-he	DZ South	40	Electric Soldering Tool	 Drone<br/>6.2% Duration
2022-07-12	mod	header-he	DZ South	40	Cyclone Magazine	 Turret<br/>4.2% Burn Damage
2022-07-12	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.3% Skill Haste
2022-07-12	mod	header-utility	DZ East	40	Utility System: Electronics	10.1% Skill Haste 
2022-07-12	mod	header-he	DZ East	40	Ultra-Thin Cartridges	 Chem Launcher<br/>5.9% Skill Haste
2022-07-12	mod	header-he	DZ East	40	Polycarbonate Housing	 Hive<br/>7.6% Health
2022-07-12	mod	header-he	DZ East	40	Distributed Architecture	 Pulse<br/>8.7% Radius
2022-07-12	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2022-07-12	mod	header-offensive	Haven	40	Offensive System: Firearms	7.2% Headshot Damage 
2022-07-12	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	15,341 Armor on Kill 
