DATE	type	rarity	vendor	level	name	dmg	rpm	mag	talent	attribute1_icon	attribute1_value	attribute1_type	attribute2_icon	attribute2_value	attribute2_type	attribute3_icon	attribute3_value	attribute3_type
2022-05-31	weapon	header-he	ヘイヴン	40	M700 タクティカル	376,096	54	7	ストレインド	icon-weapons	10.9	マークスマンライフルダメージ	icon-weapons	92.0	ヘッドショットダメージ上昇	icon-weapons	17.5	最適射程
2022-05-31	weapon	header-he	ヘイヴン	40	ブラックマーケット SASG-12 S	364,812	180	7	アイレス	icon-weapons	10.8	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	9.8	安定性
2022-05-31	weapon	header-he	ヘイヴン	40	ダイセロス	169,243	180	6	ブレッドバスケット	icon-weapons	10.8	ピストルダメージ	icon-weapons	8.7	安定性			
2022-05-31	weapon	header-he	ベニテス	40	P90	48,892	900	50	キラー	icon-weapons	9.4	SMGダメージ	icon-weapons	21.0	クリティカル率	icon-weapons	9.0	ヘッドショットダメージ上昇
2022-05-31	weapon	header-he	ベニテス	40	ミリタリー MK46	56,414	550	100	メジャード	icon-weapons	9.1	LMGダメージ	icon-weapons	12.0	カバー外のターゲットへのダメージ	icon-weapons	7.3	安定性
2022-05-31	weapon	header-he	ベニテス	40	SIG 716 CQB	99,665	320	20	オプティミスト	icon-weapons	10.4	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	13.2	切り替え速度
2022-05-31	weapon	header-he	ベニテス	40	D50	220,956	150	8	ビンディクティブ	icon-weapons	12.7	ピストルダメージ	icon-weapons	7.2	命中率			
2022-05-31	weapon	header-named	キャシー	40	グローリーデーズ	47,952	750	30	パーフェクト・ニアサイテッド	icon-weapons	11.5	アサルトライフルダメージ	icon-weapons	15.0	HPダメージ	icon-weapons	12.7	切り替え速度
2022-05-31	weapon	header-named	キャシー	40	シールドスプリンタラー	45,132	850	30	オプティミスト	icon-weapons	11.3	アサルトライフルダメージ	icon-weapons	15.5	HPダメージ	icon-weapons	12.6	切り替え速度
2022-05-31	weapon	header-he	キャシー	40	ACR	53,124	650	30	オプティミスト	icon-weapons	11.9	アサルトライフルダメージ	icon-weapons	15.5	HPダメージ	icon-weapons	8.0	クリティカルダメージ
2022-05-31	weapon	header-he	キャシー	40	ミリタリー Mk17	116,120	275	20	接近戦	icon-weapons	12.6	ライフルダメージ	icon-weapons	14.0	クリティカルダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ
2022-06-07	weapon	header-he	ホワイトハウス	40	トミーガン	55,474	800	50	ステディハンド	icon-weapons	11.7	SMGダメージ	icon-weapons	16.0	クリティカル率	icon-weapons	12.0	切り替え速度
2022-06-07	weapon	header-he	ホワイトハウス	40	ミリタリー P416	47,952	750	30	プリザベーション	icon-weapons	9.9	アサルトライフルダメージ	icon-weapons	19.5	HPダメージ	icon-weapons	7.9	命中率
2022-06-07	weapon	header-he	ホワイトハウス	40	タクティカル M1911	98,725	310	7	アイレス	icon-weapons	10.2	ピストルダメージ	icon-weapons	8.5	装弾数			
2022-06-07	weapon	header-named	クランショップ	40	ライトニングロッド	82,741	370	15	サルベージ	icon-weapons	10.4	ピストルダメージ	icon-weapons	13.2	切り替え速度			
2022-06-07	weapon	header-he	クランショップ	40	M700 タクティカル	376,096	54	7	ラッキーショット	icon-weapons	11.0	マークスマンライフルダメージ	icon-weapons	92.0	ヘッドショットダメージ上昇	icon-weapons	12.0	命中率
2022-06-07	weapon	header-he	クランショップ	40	ポリス 686 マグナム	190,339	160	6	インシンク	icon-weapons	11.7	ピストルダメージ	icon-weapons	8.0	クリティカルダメージ			
2022-06-07	weapon	header-he	クランショップ	40	クラシック RPK-74	55,474	650	45	インシンク	icon-weapons	13.2	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	12.6	切り替え速度
2022-06-07	weapon	header-named	シアター	40	ベイカーズダズン	205,442	180	10	パーフェクト・ラッキーショット	icon-weapons	10.2	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	3.6	連射速度
2022-06-07	weapon	header-he	シアター	40	スーパー 90	440,031	160	8	ステディハンド	icon-weapons	7.7	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ
2022-06-07	weapon	header-he	シアター	40	ライトウェイト M4	103,987	360	30	接近戦	icon-weapons	9.5	ライフルダメージ	icon-weapons	16.0	クリティカルダメージ	icon-weapons	14.0	最適射程
2022-06-07	weapon	header-he	キャンパス	40	M700 タクティカル	376,096	54	7	ネイキッド	icon-weapons	11.3	マークスマンライフルダメージ	icon-weapons	94.0	ヘッドショットダメージ上昇	icon-weapons	8.0	クリティカルダメージ
2022-06-07	weapon	header-he	キャンパス	40	タクティカル M249 Para	56,414	550	100	ストレインド	icon-weapons	10.2	LMGダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ	icon-weapons	3.5	連射速度
2022-06-07	weapon	header-he	DZウエスト	40	スーパー 90	440,031	160	8	イグナイテッド	icon-weapons	10.2	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	8.5	装弾数
2022-06-07	weapon	header-he	DZウエスト	40	レゾリュート MK47	104,837	300	30	フューチャーパーフェクト	icon-weapons	10.3	ライフルダメージ	icon-weapons	7.0	クリティカルダメージ	icon-weapons	9.5	クリティカル率
2022-06-07	weapon	header-named	カウントダウン	40	コマンドー	159,841	260	10	パーフェクト・ネイキッド	icon-weapons	12.3	マークスマンライフルダメージ	icon-weapons	98.0	ヘッドショットダメージ上昇	icon-weapons	9.9	安定性
2022-06-07	weapon	header-named	カウントダウン	40	レイルスプリッター	41,371	900	30	パーフェクト・アキュレート	icon-weapons	11.7	アサルトライフルダメージ	icon-weapons	21.0	HPダメージ	icon-weapons	7.0	装弾数
2022-06-07	weapon	header-he	ヘイヴン	40	ブラックマーケット AK-M	60,645	600	30	サディスト	icon-weapons	10.4	アサルトライフルダメージ	icon-weapons	14.5	HPダメージ	icon-weapons	8.8	リロード速度
2022-06-07	weapon	header-he	ヘイヴン	40	サープラス SVD	159,841	260	10	ファーストブラッド	icon-weapons	10.2	マークスマンライフルダメージ	icon-weapons	89.0	ヘッドショットダメージ上昇	icon-weapons	8.1	命中率
2022-06-07	weapon	header-he	ヘイヴン	40	ミリタリー Mk17	116,120	275	20	スパイク	icon-weapons	12.5	ライフルダメージ	icon-weapons	14.0	クリティカルダメージ	icon-weapons	7.1	命中率
2022-06-07	weapon	header-he	ヘイヴン	40	ダイセロス	169,243	180	6	オプティミスト	icon-weapons	11.7	ピストルダメージ	icon-weapons	17.5	最適射程			
2022-06-07	weapon	header-he	ベニテス	40	Mk16	55,504	625	30	ステディハンド	icon-weapons	11.0	アサルトライフルダメージ	icon-weapons	15.0	HPダメージ	icon-weapons	8.8	リロード速度
2022-06-07	weapon	header-he	ベニテス	40	SOCOM Mk20 SSR	143,857	275	20	サディスト	icon-weapons	11.5	マークスマンライフルダメージ	icon-weapons	76.0	ヘッドショットダメージ上昇	icon-weapons	8.5	クリティカル率
2022-06-07	weapon	header-he	ベニテス	40	SIG 716	97,785	320	20	インシンク	icon-weapons	11.0	ライフルダメージ	icon-weapons	14.0	クリティカルダメージ	icon-weapons	7.0	HPダメージ
2022-06-07	weapon	header-he	ベニテス	40	X-45	76,630	400	10	接近戦	icon-weapons	10.9	ピストルダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ			
2022-06-07	weapon	header-he	DZサウス	40	SIG MPX	53,124	850	30	レンジャー	icon-weapons	11.2	SMGダメージ	icon-weapons	15.5	クリティカル率	icon-weapons	7.0	クリティカルダメージ
2022-06-07	weapon	header-he	DZサウス	40	ACR	53,124	650	30	インシンク	icon-weapons	13.3	アサルトライフルダメージ	icon-weapons	13.5	HPダメージ	icon-weapons	8.5	装弾数
2022-06-07	weapon	header-he	DZサウス	40	X-45 タクティカル	76,630	400	15	インシンク	icon-weapons	10.8	ピストルダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇			
2022-06-07	weapon	header-named	DZイースト	40	イキムロングスティック	399,602	54	7	パーフェクト・レンジャー	icon-weapons	12.2	マークスマンライフルダメージ	icon-weapons	98.0	ヘッドショットダメージ上昇	icon-weapons	6.0	カバー外のターゲットへのダメージ
2022-06-07	weapon	header-he	DZイースト	40	サープラス SVD	159,841	260	10	ストレインド	icon-weapons	12.5	マークスマンライフルダメージ	icon-weapons	99.0	ヘッドショットダメージ上昇	icon-weapons	11.0	切り替え速度
2022-06-07	weapon	header-he	DZイースト	40	ミリタリー MK46	56,414	550	100	キラー	icon-weapons	10.6	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	9.0	装弾数
2022-06-07	weapon	header-named	キャシー	40	コマンドー	159,841	260	10	ネイキッド	icon-weapons	12.3	マークスマンライフルダメージ	icon-weapons	98.0	ヘッドショットダメージ上昇	icon-weapons	9.9	安定性
2022-06-07	weapon	header-named	キャシー	40	シールドスプリンタラー	45,132	850	30	パーフェクト・オプティミスト	icon-weapons	11.7	アサルトライフルダメージ	icon-weapons	21.0	HPダメージ	icon-weapons	7.0	装弾数
2022-06-07	weapon	header-he	キャシー	40	ブラックマーケット AK-M	60,645	600	30	フラットライン	icon-weapons	15.0	アサルトライフルダメージ	icon-weapons	14.5	HPダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇
2022-06-07	weapon	header-he	キャシー	40	ポリス Mk17	116,120	275	20	インシンク	icon-weapons	13.2	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	12.6	切り替え速度
2022-06-14	weapon	header-named	ホワイトハウス	40	スワップチェーン	47,952	950	40	パーフェクト・アンウェイバリング	icon-weapons	11.5	SMGダメージ	icon-weapons	16.0	クリティカル率	icon-weapons	7.2	安定性
2022-06-14	weapon	header-he	ホワイトハウス	40	MP5-N	51,713	800	32	キラー	icon-weapons	9.5	SMGダメージ	icon-weapons	15.0	クリティカル率	icon-weapons	9.0	装弾数
2022-06-14	weapon	header-he	ホワイトハウス	40	TKB-408	#N/A	#N/A	#N/A	ステディハンド	icon-weapons	10.4	アサルトライフルダメージ	icon-weapons	14.5	HPダメージ	icon-weapons	18.0	最適射程
2022-06-14	weapon	header-he	ホワイトハウス	40	Px4 ストームType T	79,920	380	17	リフォーメーション	icon-weapons	10.2	ピストルダメージ	icon-weapons	6.5	HPダメージ			
2022-06-14	weapon	header-named	クランショップ	40	カーネッジ	37,610	850	100	サディスト	icon-weapons	13.3	LMGダメージ	icon-weapons	10.0	カバー外のターゲットへのダメージ	icon-weapons	7.5	HPダメージ
2022-06-14	weapon	header-he	クランショップ	40	ポリス Mk17	116,120	275	20	フューチャーパーフェクト	icon-weapons	15.0	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	3.3	連射速度
2022-06-14	weapon	header-he	クランショップ	40	MP5 ST	51,713	800	32	インシンク	icon-weapons	10.9	SMGダメージ	icon-weapons	15.0	クリティカル率	icon-weapons	11.2	リロード速度
2022-06-14	weapon	header-he	クランショップ	40	ダブルバレル ショットガン	620,556	200	2	パンプアップ	icon-weapons	11.0	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	12.0	命中率
2022-06-14	weapon	header-named	カウントダウン	40	カーネッジ	37,610	850	100	パーフェクト・サディスト	icon-weapons	5.8	LMGダメージ	icon-weapons	11.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	アーマーへのダメージ
2022-06-14	weapon	header-named	シアター	40	サージ	100,136	380	30	スパイク	icon-weapons	10.5	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇
2022-06-14	weapon	header-he	シアター	40	ブラックマーケット SASG-12 S	364,812	180	7	スパイク	icon-weapons	11.0	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	8.0	クリティカルダメージ
2022-06-14	weapon	header-he	シアター	40	レゾリュート MK47	104,837	300	30	接近戦	icon-weapons	15.0	ライフルダメージ	icon-weapons	8.0	クリティカルダメージ	icon-weapons	6.5	HPダメージ
2022-06-14	weapon	header-named	キャンパス	40	カーネッジ	37,610	850	100	パーフェクト・サディスト	icon-weapons	11.5	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	クリティカルダメージ
2022-06-14	weapon	header-he	キャンパス	40	SOCOM Mk20 SSR	143,857	275	20	ストレインド	icon-weapons	8.7	マークスマンライフルダメージ	icon-weapons	98.0	ヘッドショットダメージ上昇	icon-weapons	9.8	安定性
2022-06-14	weapon	header-he	キャンパス	40	インファントリー MG5	43,251	800	50	アンヒンジド	icon-weapons	6.3	LMGダメージ	icon-weapons	12.0	カバー外のターゲットへのダメージ	icon-weapons	9.5	装弾数
2022-06-14	weapon	header-named	DZウエスト	40	ベイカーズダズン	205,442	180	10	パーフェクト・ラッキーショット	icon-weapons	13.8	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	7.7	リロード速度
2022-06-14	weapon	header-he	DZウエスト	40	ダブルバレル ソードオフ	620,556	200	2	持続力	icon-weapons	10.8	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ
2022-06-14	weapon	header-he	DZウエスト	40	SOCOM M1A	141,036	320	10	オプティミスト	icon-weapons	10.4	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	9.5	装弾数
2022-06-14	weapon	header-named	DZサウス	40	スワップチェーン	47,952	950	40	パーフェクト・アンウェイバリング	icon-weapons	10.2	SMGダメージ	icon-weapons	14.0	クリティカル率	icon-weapons	8.1	命中率
2022-06-14	weapon	header-he	DZサウス	40	AUG A3 Para XS	57,825	725	25	アイレス	icon-weapons	10.8	SMGダメージ	icon-weapons	15.0	クリティカル率	icon-weapons	5.0	アーマーへのダメージ
2022-06-14	weapon	header-he	DZサウス	40	AK-M	52,056	600	30	ビンディクティブ	icon-weapons	9.4	アサルトライフルダメージ	icon-weapons	15.0	HPダメージ	icon-weapons	8.1	安定性
